no_cidade,nota,data_ref
"Santo Inácio","7.98231929277171","2011-12-31"
"Telha","3.27291037260826","2011-12-31"
"Nova Rosalândia","7.29957805907173","2011-12-31"
"Vera","10","2011-12-31"
"São João do Sabugi","6.22222222222222","2011-12-31"
"Modelo","10","2011-12-31"
"Novo Itacolomi","8.89902060114826","2011-12-31"
"Orós","8.82260737157956","2011-12-31"
"Cacimbinhas","5.84538707405602","2011-12-31"
"Araporã","10","2011-12-31"
"Monte Alegre","10","2011-12-31"
"Celso Ramos","10","2011-12-31"
"Apodi","10","2011-12-31"
"Figueirão","10","2011-12-31"
"Uraí","10","2011-12-31"
"Caranaíba","9.43068231203825","2011-12-31"
"Cocal","3.7029450589467","2011-12-31"
"São Bento do Sul","8.31447241663475","2011-12-31"
"Entre-Ijuís","8.75037913254474","2011-12-31"
"Itapejara d'Oeste","10","2011-12-31"
"Santa Carmem","8.69165023011177","2011-12-31"
"Cabrobó","8.29174729266388","2011-12-31"
"Serra Alta","1.58322635857938","2011-12-31"
"Jaguaquara","3.03057798747845","2011-12-31"
"Poço Dantas","7.73074661963551","2011-12-31"
"Realeza","10","2011-12-31"
"Cidreira","5.26748971193416","2011-12-31"
"Iguatemi","9.04999510811075","2011-12-31"
"Jaguari","5.00890832523486","2011-12-31"
"Faxinal do Soturno","7.47676515466778","2011-12-31"
"Ladainha","8.16135084427767","2011-12-31"
"São José de Princesa","10","2011-12-31"
"Sena Madureira","7.61615865094509","2011-12-31"
"Dona Inês","10","2011-12-31"
"Corrente","6.38617913155042","2011-12-31"
"Américo de Campos","6.69556840077071","2011-12-31"
"Ruy Barbosa","6.91421254801536","2011-12-31"
"Miracatu","9.18175521915504","2011-12-31"
"Itamarati de Minas","8.65876336587634","2011-12-31"
"Sapucaia","0.0112120192846732","2011-12-31"
"Vila Maria","10","2011-12-31"
"Guaratinga","1.48641068787925","2011-12-31"
"Divinolândia","7.0076213397513","2011-12-31"
"Aiuaba","8.00633347101748","2011-12-31"
"Miraí","8.35948943293576","2011-12-31"
"Miracema","2.3576817558299","2011-12-31"
"Igarapé","8.2047138047138","2011-12-31"
"Padre Carvalho","2.27272727272727","2011-12-31"
"Chuí","5.95351798790194","2011-12-31"
"Crixás","6.90998441807503","2011-12-31"
"Antônio Gonçalves","6.92690949547719","2011-12-31"
"Rio Fortuna","10","2011-12-31"
"Pedro Alexandre","1.99236089604625","2011-12-31"
"Santa Fé do Araguaia","8.60744194077527","2011-12-31"
"Posse","5.53059219532622","2011-12-31"
"Paranhos","10","2011-12-31"
"Porto Franco","6.76251734140497","2011-12-31"
"Carapebus","6.53694648193426","2011-12-31"
"Abreulândia","2.7270678386297","2011-12-31"
"Monte Santo de Minas","10","2011-12-31"
"Pinhais","5.6769804696072","2011-12-31"
"Chupinguaia","5.0652639781804","2011-12-31"
"Boa Vista da Aparecida","10","2011-12-31"
"Seara","10","2011-12-31"
"Rancho Alegre","10","2011-12-31"
"Bom Jesus","10","2011-12-31"
"Jordão","8.46688034188034","2011-12-31"
"Pitangui","9.222805482648","2011-12-31"
"Itatiba do Sul","9.69168121000582","2011-12-31"
"Pedra Grande","7.96707818930041","2011-12-31"
"Capela","6.31691461213619","2011-12-31"
"Rio Branco do Sul","5.45267489711934","2011-12-31"
"Aragarças","4.02426394437047","2011-12-31"
"Salgadinho","10","2011-12-31"
"Altamira do Paraná","10","2011-12-31"
"Bom Princípio","8.13471699547649","2011-12-31"
"Riachão","10","2011-12-31"
"Hortolândia","4.08446771378708","2011-12-31"
"Ilópolis","6.37504238724991","2011-12-31"
"Cacimba de Areia","6.31248214795773","2011-12-31"
"Trindade do Sul","10","2011-12-31"
"Paraíso","10","2011-12-31"
"Mulungu","9.68395061728395","2011-12-31"
"Paraná","7.94780545670225","2011-12-31"
"Silveiras","9.63949843260188","2011-12-31"
"Igaraçu do Tietê","5.24119798811157","2011-12-31"
"Rafael Fernandes","7.79342723004695","2011-12-31"
"Francisco Alves","7.79515069113981","2011-12-31"
"Jardim","10","2011-12-31"
"São Gabriel do Oeste","8.42026825633383","2011-12-31"
"Iaras","7.18888888888889","2011-12-31"
"Santarém","10","2011-12-31"
"Floriano Peixoto","10","2011-12-31"
"Jesuítas","8.76747773299497","2011-12-31"
"Araçoiaba","4.43822131704005","2011-12-31"
"Santo Antônio do Grama","8.46788661643344","2011-12-31"
"Rio Verde de Mato Grosso","7.38999577145984","2011-12-31"
"Valentim Gentil","6.31378868641792","2011-12-31"
"Terenos","6.26038622428514","2011-12-31"
"Cruz Machado","7.6103500761035","2011-12-31"
"Ivaiporã","7.41063885772848","2011-12-31"
"Primeira Cruz","3.78916064195252","2011-12-31"
"Tanquinho","7.1037242228378","2011-12-31"
"Mirante do Paranapanema","10","2011-12-31"
"Duque de Caxias","4.92697220823222","2011-12-31"
"Sanclerlândia","10","2011-12-31"
"Turilândia","3.11663014365717","2011-12-31"
"Novo Santo Antônio","6.81516839034739","2011-12-31"
"Inocência","10","2011-12-31"
"Presidente Bernardes","7.70726242256491","2011-12-31"
"José Bonifácio","6.3926561873557","2011-12-31"
"Barra da Estiva","10","2011-12-31"
"Brasiléia","10","2011-12-31"
"Muniz Freire","10","2011-12-31"
"Taperoá","10","2011-12-31"
"Iconha","10","2011-12-31"
"Corumbá","5.5794661591763","2011-12-31"
"André da Rocha","3.39506172839506","2011-12-31"
"Uauá","4.76065171151021","2011-12-31"
"Luís Correia","6.14349602899221","2011-12-31"
"Baixo Guandu","7.36437814751068","2011-12-31"
"Itapira","6.83814663834185","2011-12-31"
"Ibitinga","5.39891086835285","2011-12-31"
"Morros","5.70250772930264","2011-12-31"
"Olho d'Água das Flores","6.02269728160464","2011-12-31"
"Itaipulândia","9.56084409187536","2011-12-31"
"Cambé","9.11675126903553","2011-12-31"
"Nova Soure","6.35416666666667","2011-12-31"
"Ocauçu","7.47024861552963","2011-12-31"
"Goianorte","10","2011-12-31"
"São Vicente do Sul","7.22864644433272","2011-12-31"
"Jaciara","10","2011-12-31"
"São José da Coroa Grande","3.12977099236641","2011-12-31"
"Lourdes","10","2011-12-31"
"Juína","1.37930181350355","2011-12-31"
"Peixoto de Azevedo","8.12642251189737","2011-12-31"
"São Vendelino","10","2011-12-31"
"Vila Lângaro","10","2011-12-31"
"Pinhalzinho","6.8412131703271","2011-12-31"
"Maraã","2.24211192478076","2011-12-31"
"Santo Antônio do Leverger","1.12391520842225","2011-12-31"
"Mataraca","9.59700237057429","2011-12-31"
"Cachoeira Alta","2.86997635933806","2011-12-31"
"Davinópolis","2.97602388282489","2011-12-31"
"Pirenópolis","5.02980625931446","2011-12-31"
"Lagoa Seca","9.14672668404012","2011-12-31"
"Petrolândia","7.43626062322946","2011-12-31"
"São José do Rio Preto","5.9614472619745","2011-12-31"
"Três Rios","4.04944229405095","2011-12-31"
"Santa Lúcia","8.39152272448855","2011-12-31"
"Almeirim","4.17788030244778","2011-12-31"
"Francisco Macedo","5.44109878499736","2011-12-31"
"Itápolis","3.12938456185249","2011-12-31"
"Monte Alto","3.46735624513402","2011-12-31"
"Inhumas","4.78799985602707","2011-12-31"
"Medeiros","9.32767162066525","2011-12-31"
"Rosário do Sul","7.82051282051282","2011-12-31"
"Brochier","7.82545605306799","2011-12-31"
"Colorado","10","2011-12-31"
"Catanduva","5.54688677823006","2011-12-31"
"Ibitirama","5.57601262493425","2011-12-31"
"Uirapuru","6.79468242245199","2011-12-31"
"Rodeiro","8.13125085628168","2011-12-31"
"Lago dos Rodrigues","5.15773310999442","2011-12-31"
"Rio Negro","9.26872273026119","2011-12-31"
"Tupanatinga","3.0374987632334","2011-12-31"
"Bonito","8.19620749098887","2011-12-31"
"Tamboril","8.69708341562973","2011-12-31"
"Pirapora","7.96982274780066","2011-12-31"
"Camutanga","6.15819209039548","2011-12-31"
"Primavera","6.67538748166647","2011-12-31"
"Patos","6.19207534001351","2011-12-31"
"Brasilândia do Sul","10","2011-12-31"
"Amparo","6.53513202987263","2011-12-31"
"Muzambinho","10","2011-12-31"
"Axixá do Tocantins","5.48810399803777","2011-12-31"
"Pilão Arcado","1.98262459990855","2011-12-31"
"Eirunepé","4.3848536036036","2011-12-31"
"Camacan","6.43770214076698","2011-12-31"
"Londrina","6.56214600046323","2011-12-31"
"Colniza","0.681341719077568","2011-12-31"
"Santa Inês","8.15924916742356","2011-12-31"
"Vila Bela da Santíssima Trindade","7.55387436955525","2011-12-31"
"Araguanã","10","2011-12-31"
"Anagé","4.60106769697347","2011-12-31"
"Varzelândia","8.6028794628446","2011-12-31"
"Goiatuba","6.59473409658732","2011-12-31"
"Sumidouro","0.0158277936055714","2011-12-31"
"São João da Paraúna","6.64141414141414","2011-12-31"
"Minas do Leão","6.45045045045045","2011-12-31"
"São Martinho da Serra","10","2011-12-31"
"Marques de Souza","6.758669497523","2011-12-31"
"Itarantim","4.27043217800599","2011-12-31"
"Barão do Triunfo","6.23832111542331","2011-12-31"
"Inajá","6.17283950617284","2011-12-31"
"Salitre","9.52602410572414","2011-12-31"
"Conceição do Almeida","10","2011-12-31"
"Palmital","8.03833299229248","2011-12-31"
"São Brás do Suaçuí","9.55276827568732","2011-12-31"
"Ibimirim","10","2011-12-31"
"Iguatu","10","2011-12-31"
"Araguari","8.34302802064469","2011-12-31"
"Lagoão","10","2011-12-31"
"Silvanópolis","10","2011-12-31"
"Volta Redonda","6.9378912196262","2011-12-31"
"Porto Vitória","6.89913760779903","2011-12-31"
"Curuá","10","2011-12-31"
"Sarandi","4.43004746672729","2011-12-31"
"Tartarugalzinho","2.74298306657388","2011-12-31"
"Piraquara","5.6526234714441","2011-12-31"
"Guarani","10","2011-12-31"
"Itatuba","10","2011-12-31"
"Simões Filho","4.62129950019223","2011-12-31"
"Carapicuíba","4.13489380147378","2011-12-31"
"Santa Rosa do Piauí","8.19916517590936","2011-12-31"
"Ielmo Marinho","6.02547588378417","2011-12-31"
"Santo Amaro do Maranhão","3.90986339679467","2011-12-31"
"Congonhinhas","10","2011-12-31"
"Lutécia","10","2011-12-31"
"Mirante da Serra","7.98023525296253","2011-12-31"
"Andaraí","9.72275456752268","2011-12-31"
"Berizal","9.732894255397","2011-12-31"
"São Fidélis","0.147064098425338","2011-12-31"
"Casca","8.52119026149684","2011-12-31"
"Paulo Jacinto","10","2011-12-31"
"Princesa","9.7972972972973","2011-12-31"
"Benedito Novo","3.18942572292146","2011-12-31"
"Pedreiras","6.93345391514055","2011-12-31"
"Tangará","10","2011-12-31"
"Alfredo Marcondes","10","2011-12-31"
"Guajará","3.374993408216","2011-12-31"
"Tupi Paulista","10","2011-12-31"
"Poloni","6.71239140374943","2011-12-31"
"Nova Crixás","6.89160086145011","2011-12-31"
"Luziânia","5.96718558839206","2011-12-31"
"Porto Alegre","4.77251584394442","2011-12-31"
"Rinópolis","10","2011-12-31"
"Teixeira de Freitas","2.52152840435719","2011-12-31"
"Água Preta","4.45637228103308","2011-12-31"
"Rio da Conceição","10","2011-12-31"
"Rancho Queimado","7.79132791327913","2011-12-31"
"Inhangapi","0.394512159218042","2011-12-31"
"Pederneiras","8.2025082329589","2011-12-31"
"Itapetininga","5.51012912703936","2011-12-31"
"Ponta de Pedras","0.954732510288066","2011-12-31"
"Altinho","8.9873417721519","2011-12-31"
"Bertolínia","10","2011-12-31"
"Goiânia","5.87500126400518","2011-12-31"
"Mariópolis","10","2011-12-31"
"Paraguaçu Paulista","10","2011-12-31"
"Paulistana","10","2011-12-31"
"Tavares","8.18287972693793","2011-12-31"
"Agrolândia","8.2464884458541","2011-12-31"
"Alvarenga","9.74853218123408","2011-12-31"
"Dourados","8.77114152725932","2011-12-31"
"São Paulo de Olivença","3.7641913270054","2011-12-31"
"Caparaó","9.43035426731079","2011-12-31"
"Martins","5.66105986616025","2011-12-31"
"Terra Santa","5.62904174015285","2011-12-31"
"Miguel Leão","10","2011-12-31"
"Nova Friburgo","2.51253639783693","2011-12-31"
"Francisco Dumont","10","2011-12-31"
"Presidente Figueiredo","4.53024453024453","2011-12-31"
"Guaporé","6.46277590722035","2011-12-31"
"Rio Bananal","10","2011-12-31"
"Anapu","0.284738041002278","2011-12-31"
"Esplanada","6.6646409399372","2011-12-31"
"Nazaré Paulista","5.10671184828488","2011-12-31"
"Trajano de Moraes","0.305508554239519","2011-12-31"
"Parambu","9.80792459892138","2011-12-31"
"Professor Jamil","7.2111846946284","2011-12-31"
"Colina","8.2454206686611","2011-12-31"
"Itacurubi","7.69661349006437","2011-12-31"
"São Luís","4.14948762181313","2011-12-31"
"Lindóia do Sul","10","2011-12-31"
"Aroeiras do Itaim","10","2011-12-31"
"Mongaguá","4.01747884059747","2011-12-31"
"Muqui","10","2011-12-31"
"Santo Antônio","10","2011-12-31"
"São Luís do Paraitinga","10","2011-12-31"
"Venda Nova do Imigrante","10","2011-12-31"
"Baturité","7.08247551313245","2011-12-31"
"Muritiba","6.00552566526101","2011-12-31"
"Borda da Mata","7.7595891510191","2011-12-31"
"Massapê","5.09805803500016","2011-12-31"
"São Luís Gonzaga do Maranhão","4.23697673761271","2011-12-31"
"Bom Jesus do Galho","8.72574826947451","2011-12-31"
"Santa Helena","10","2011-12-31"
"Carlos Barbosa","4.79092350376536","2011-12-31"
"Santos","6.7904744962287","2011-12-31"
"Jaguaré","4.42917143948072","2011-12-31"
"João Lisboa","6.4609348073915","2011-12-31"
"Buritama","10","2011-12-31"
"Vila Valério","8.27603230015163","2011-12-31"
"Divinolândia de Minas","6.00801068090788","2011-12-31"
"Acajutiba","4.98678996036988","2011-12-31"
"Bady Bassitt","8.82301958745017","2011-12-31"
"Comodoro","10","2011-12-31"
"Santo André","4.41102417696038","2011-12-31"
"Itaquaquecetuba","2.12359992843085","2011-12-31"
"Kaloré","10","2011-12-31"
"Santa Cecília","6.33531017603313","2011-12-31"
"Juruá","2.07600524174081","2011-12-31"
"Três Cachoeiras","10","2011-12-31"
"Novo Oriente","5.07904473595695","2011-12-31"
"São Pedro da Cipa","3.46713205351949","2011-12-31"
"Igrapiúna","10","2011-12-31"
"Tijucas","4.31506549261839","2011-12-31"
"Criciúma","7.59914326090797","2011-12-31"
"Buri","7.18518518518518","2011-12-31"
"Cabo Verde","8.86904105561069","2011-12-31"
"Itarumã","6.85562582962442","2011-12-31"
"Parintins","2.9661696328363","2011-12-31"
"Areia","10","2011-12-31"
"Montes Claros de Goiás","5.06871418238469","2011-12-31"
"São Sebastião do Uatumã","7.28511530398323","2011-12-31"
"Belágua","1.97014194811552","2011-12-31"
"Geminiano","10","2011-12-31"
"São Sepé","10","2011-12-31"
"Alvinlândia","10","2011-12-31"
"Presidente Getúlio","4.83105191762239","2011-12-31"
"Paranapoema","7.99396681749623","2011-12-31"
"Araguaína","6.88044315710426","2011-12-31"
"Bocaina","5.91690968260006","2011-12-31"
"Arneiroz","9.67488388710254","2011-12-31"
"Nova Ubiratã","10","2011-12-31"
"Valença do Piauí","10","2011-12-31"
"Nova Santa Helena","10","2011-12-31"
"João Dias","9.52380952380952","2011-12-31"
"Santa Cruz do Rio Pardo","7.08438385158901","2011-12-31"
"Antônio Almeida","6.62493479394888","2011-12-31"
"Campo Verde","10","2011-12-31"
"Ipixuna","3.13534631174679","2011-12-31"
"São Paulo das Missões","10","2011-12-31"
"Terra Boa","9.07290938737479","2011-12-31"
"Oscar Bressane","10","2011-12-31"
"Inimutaba","10","2011-12-31"
"Água Limpa","3.15472048248666","2011-12-31"
"Rafael Godeiro","9.43396226415094","2011-12-31"
"Bilac","7.47791464476795","2011-12-31"
"Nova Olinda do Maranhão","0.796934865900383","2011-12-31"
"Quatiguá","8.34559725288202","2011-12-31"
"Iracema","10","2011-12-31"
"Canoinhas","10","2011-12-31"
"Poço de José de Moura","10","2011-12-31"
"Itapecerica","5.27128789341572","2011-12-31"
"Tamandaré","4.55050505050505","2011-12-31"
"Rio Tinto","10","2011-12-31"
"Mendonça","10","2011-12-31"
"Itaporã","6.50231429915101","2011-12-31"
"Itapiratins","7.27858293075684","2011-12-31"
"Rochedo","9.76577622919086","2011-12-31"
"Vargem Grande","7.95142821190386","2011-12-31"
"Serra Branca","10","2011-12-31"
"Cachoeira","4.34782608695652","2011-12-31"
"Aratiba","8.18308874912649","2011-12-31"
"Aguaí","7.46929824561403","2011-12-31"
"Monte Castelo","6.01804270869019","2011-12-31"
"São Miguel do Passa Quatro","10","2011-12-31"
"Jiquiriçá","7.61029954257046","2011-12-31"
"Itaporanga","9.36336861183934","2011-12-31"
"Adustina","6.81049069373942","2011-12-31"
"Gravataí","5.33925423960847","2011-12-31"
"Frutuoso Gomes","10","2011-12-31"
"Campestre da Serra","4.98924731182796","2011-12-31"
"Nazário","4.65931288061588","2011-12-31"
"Jupi","9.24600334049153","2011-12-31"
"Salgado Filho","10","2011-12-31"
"Soledade","6.40681003584229","2011-12-31"
"Itaguaçu","10","2011-12-31"
"Cajari","5.14938730552113","2011-12-31"
"Cordeiros","10","2011-12-31"
"Fortaleza do Tabocão","3.37606837606838","2011-12-31"
"Matão","4.18405134134285","2011-12-31"
"Mimoso de Goiás","5.11374318480917","2011-12-31"
"Cajamar","5.71002248702268","2011-12-31"
"São José da Lapa","7.50437490057044","2011-12-31"
"Biritinga","4.50132726583238","2011-12-31"
"Viana","6.29660603526378","2011-12-31"
"Estreito","5.02913667303266","2011-12-31"
"Bom Jesus do Araguaia","8.01123704349511","2011-12-31"
"Alto Feliz","10","2011-12-31"
"São Félix","9.10219675262655","2011-12-31"
"Lagamar","8.34390671258534","2011-12-31"
"Felício dos Santos","10","2011-12-31"
"Fazenda Rio Grande","7.21244545365926","2011-12-31"
"Fernando de Noronha","8.21843741551771","2011-12-31"
"Conceição da Feira","6.50833683620569","2011-12-31"
"São Geraldo da Piedade","10","2011-12-31"
"São José da Barra","10","2011-12-31"
"Serra do Mel","6.55781873046665","2011-12-31"
"Cipó","5.68174271103141","2011-12-31"
"Divisa Alegre","10","2011-12-31"
"Aparecida","4.65941840760943","2011-12-31"
"Araras","4.92239905300539","2011-12-31"
"Almirante Tamandaré","5.2927042968503","2011-12-31"
"Piranguinho","9.33747790577192","2011-12-31"
"Santana do Jacaré","8.9390142021721","2011-12-31"
"Alfredo Wagner","6.38734853152598","2011-12-31"
"Paranaiguara","10","2011-12-31"
"Maria da Fé","7.34822099296592","2011-12-31"
"Arapuá","8.39469808541974","2011-12-31"
"São Gonçalo do Amarante","7.30213370488758","2011-12-31"
"Redenção","10","2011-12-31"
"Jussara","10","2011-12-31"
"Altair","10","2011-12-31"
"Uchoa","8.84947031288495","2011-12-31"
"Saudade do Iguaçu","10","2011-12-31"
"Pantano Grande","5.40960451977401","2011-12-31"
"Lajeado","6.16678549278059","2011-12-31"
"Jussara","6.94878743659231","2011-12-31"
"São Tomé","7.45320281641765","2011-12-31"
"Baía Formosa","5.58298287316389","2011-12-31"
"Damolândia","8.95755305867665","2011-12-31"
"Fronteiras","4.02375848517328","2011-12-31"
"Mossoró","6.86840094559738","2011-12-31"
"Tucunduva","9.0752009616107","2011-12-31"
"Jataúba","7.33671231891872","2011-12-31"
"Barra Bonita","10","2011-12-31"
"Feira Grande","6.34627233518176","2011-12-31"
"Guaramiranga","10","2011-12-31"
"Treviso","10","2011-12-31"
"Poço Verde","10","2011-12-31"
"Centenário do Sul","8.02785923753666","2011-12-31"
"Piçarra","0.294944467486981","2011-12-31"
"Extrema","10","2011-12-31"
"Macau","5.53564887805966","2011-12-31"
"Lunardelli","8.51139601139601","2011-12-31"
"Mata","9.19838523644752","2011-12-31"
"Ibateguara","3.71655486159303","2011-12-31"
"Pedras de Fogo","10","2011-12-31"
"Boa Vista do Buricá","7.19809637120761","2011-12-31"
"Herculândia","9.61641487195971","2011-12-31"
"Tubarão","8.26514927705633","2011-12-31"
"Ibema","10","2011-12-31"
"Congo","10","2011-12-31"
"Casinhas","5.67750189916437","2011-12-31"
"Aurora","10","2011-12-31"
"David Canabarro","10","2011-12-31"
"Palestina do Pará","0.407967362610991","2011-12-31"
"Mirassol d'Oeste","4.38309920505282","2011-12-31"
